t x1 x2 x3
0.99000000 0.483148665503 0.482740557724 -0.839070211900
1.00000000 0.486582880962 0.474369781218 -0.835084867057
1.01000000 0.489994277798 0.466038864592 -0.831098259309
1.02000000 0.493383007629 0.457747819772 -0.827110529492
1.03000000 0.496749221066 0.449496657276 -0.823121817544
1.04000000 0.500093067718 0.441285386231 -0.819132262504
1.05000000 0.503414696203 0.433114014375 -0.815142002518
1.06000000 0.506714254148 0.424982548073 -0.811151174834
1.07000000 0.509991888200 0.416890992316 -0.807159915811
1.08000000 0.513247744034 0.408839350742 -0.803168360912
1.09000000 0.516481966354 0.400827625636 -0.799176644714
1.10000000 0.519694698904 0.392855817940 -0.795184900901
1.11000000 0.522886084473 0.384923927267 -0.791193262273
1.12000000 0.526056264900 0.377031951904 -0.787201860742
1.13000000 0.529205381084 0.369179888824 -0.783210827338
1.14000000 0.532333572984 0.361367733696 -0.779220292205
1.15000000 0.535440979633 0.353595480888 -0.775230384608
1.16000000 0.538527739138 0.345863123484 -0.771241232931
1.17000000 0.541593988689 0.338170653285 -0.767252964681
1.18000000 0.544639864564 0.330518060823 -0.763265706488
1.19000000 0.547665502135 0.322905335369 -0.759279584106
1.20000000 0.550671035877 0.315332464938 -0.755294722417
1.21000000 0.553656599368 0.307799436304 -0.751311245432
1.22000000 0.556622325302 0.300306235003 -0.747329276289
1.23000000 0.559568345488 0.292852845345 -0.743348937260
1.24000000 0.562494790861 0.285439250419 -0.739370349752
1.25000000 0.565401791487 0.278065432109 -0.735393634303
1.26000000 0.568289476565 0.270731371094 -0.731418910590
1.27000000 0.571157974437 0.263437046862 -0.727446297431
1.28000000 0.574007412594 0.256182437717 -0.723475912779
1.29000000 0.576837917676 0.248967520787 -0.719507873735
1.30000000 0.579649615485 0.241792272036 -0.715542296540
1.31000000 0.582442630986 0.234656666266 -0.711579296582
1.32000000 0.585217088312 0.227560677131 -0.707618988397
1.33000000 0.587973110775 0.220504277146 -0.703661485671
1.34000000 0.590710820863 0.213487437690 -0.699706901240
1.35000000 0.593430340253 0.206510129020 -0.695755347095
1.36000000 0.596131789814 0.199572320276 -0.691806934380
1.37000000 0.598815289611 0.192673979493 -0.687861773399
1.38000000 0.601480958909 0.185815073604 -0.683919973612
1.39000000 0.604128916185 0.178995568454 -0.679981643642
1.40000000 0.606759279125 0.172215428806 -0.676046891276
1.41000000 0.609372164635 0.165474618347 -0.672115823462
